     12   1   3 2459113.84864860  1.000      24635.44817    25.6438  1.831    17.0428   2.0   2.0   5.0   5.0   217.015   176.784    94.887    93.683 0      45815.40128    70.8084  1.413   1.2   1.2   5.0   5.0    87.742    57.801    -1.000    -1.000 0      19433.44762    27.2351  2.119   2.6   2.6   6.0   5.0   221.423   157.027    -1.000    -1.000 0      11526.24002    14.8890  2.062   2.0   2.0   5.0   5.0   217.725   149.722    -1.000    -1.000 0        2060.50486   198.515   192.284    87.742    57.801    -1.000    -1.000   1.2 200921_P07M02_0870.fits                              30123.23918492
     13   1   3 2459113.84865064  1.000      21491.25000    19.6658 19.884    10.4999   1.8   1.8   5.0   5.0   217.074   176.563    -1.000    -1.000 0      53851.03823    69.4605 99.999   1.0   1.0   5.0   5.0    87.787    57.749    -1.000    -1.000 0      20904.24490    23.3805  3.297   2.8   2.8   5.0   5.0   220.329   158.652    -1.000    -1.000 0      14032.88889    34.3957  1.826   1.8   1.8   5.0   5.0   216.817   149.459    -1.000    -1.000 0       -4193.62500   198.574   192.063    87.787    57.749    -1.000    -1.000   1.0 200921_P07M02_0871.fits                              30123.41504395
     14   1   3 2459113.84865267  1.000      23491.80000    20.9833  2.119    11.3661   1.8   1.8   7.0   5.0   216.695   176.700   145.954   146.127 0      48588.85769    77.0945  7.686   2.0   2.0   9.0   5.0    87.233    58.057    -1.000    -1.000 0      18468.15177    34.2404  3.311   3.0   3.0   6.0   5.0   220.270   158.094    -1.000    -1.000 0      14492.55234    24.9176  2.002   1.7   1.7   5.0   5.0   216.175   150.201    68.882    68.879 0       -1360.84314   198.195   192.200    87.377    58.311     6.362     6.321   1.8 200921_P07M02_0872.fits                              30123.59094322
     15   1   3 2459113.84865471  1.000      34451.53492    48.0124  1.884    25.4780   1.6   1.6   5.0   5.0   216.636   177.762    92.196    95.567 0      49163.35694    76.3986  1.295   1.1   1.1   5.0   5.0    87.529    58.487    -1.000    -1.000 0      16139.46599    24.3652  1.177   1.0   1.0   5.0   5.0   220.522   158.527    -1.000    -1.000 0      15929.86637    20.5163 99.999   2.1   2.1   5.0   5.0   216.664   150.537   169.767   166.440 0       -2673.37392   198.136   193.262    87.529    58.487    -1.000    -1.000   1.1 200921_P07M02_0873.fits                              30123.76680225
     16   1   3 2459113.84865674  1.000      29528.14627    35.9701  1.766    23.6399   1.5   1.5   5.0   5.0   216.798   177.893    83.437    83.801 0      52589.13221    77.9889  1.413   1.2   1.2   5.0   5.0    87.456    58.828    -1.000    -1.000 0      18366.56346    24.0507  1.413   1.2   1.2   5.0   5.0   220.917   159.309    21.308    21.258 0      16556.12939    23.1035  2.237   1.9   1.9  10.0   5.0   216.579   150.690    -1.000    -1.000 0       -2877.77252   198.298   193.393    87.456    58.828    -1.000    -1.000   1.2 200921_P07M02_0874.fits                              30123.94270152
     17   1   3 2459113.84865878  1.000      34220.85582    50.7255  1.648    29.9358   1.4   1.4   5.0   5.0   216.497   177.908    10.176     7.888 0      55548.84293    99.3415  1.884   1.6   1.6   6.0   5.0    87.727    58.577    -1.000    -1.000 0      15987.24628    37.7008  1.648   1.4   1.4   5.0   5.0   220.442   159.024    -1.000    -1.000 0      23034.68217    46.4319  1.766   1.5   1.5   5.0   5.0   215.806   150.633    -1.000    -1.000 0       -4553.52832   197.997   193.408    87.604    58.546    -1.000    -1.000   1.6 200921_P07M02_0875.fits                              30124.11856055
     18   1   3 2459113.84866082  1.000      33514.81356    30.0102  2.119    15.8575   1.8   1.8   5.0   5.0   216.649   177.631   111.801   111.656 0      50206.36838    69.6154 99.999   1.9   1.9   7.0   5.0    87.248    58.473   122.070   121.901 0      20868.56097    25.0861  2.002   1.7   1.7   5.0   5.0   220.467   158.907   358.067   248.603 0      15639.42589    26.4155 11.215   1.7   1.7   5.0   5.0   216.063   150.926    -1.000    -1.000 0        1427.61017   198.149   193.131    87.248    58.473   122.070   121.901   1.9 200921_P07M02_0876.fits                              30124.29445982
     19   1   3 2459113.84866285  1.000      30981.71698    31.0340  1.766    19.4748   1.5   1.5   5.0   5.0   216.718   177.627    -1.000    -1.000 0      58711.05768   114.0885  1.766   1.5   1.5   6.0   5.0    87.423    58.495    -1.000    -1.000 0      20513.76778    25.2291  1.766   1.5   1.5   5.0   5.0   220.514   159.089   186.582   189.411 0      20324.18370    29.4443  2.237   1.9   1.9   6.0   5.0   216.271   150.716    -1.000    -1.000 0       -2224.00408   198.218   193.127    87.423    58.495    -1.000    -1.000   1.5 200921_P07M02_0877.fits                              30124.47031885
     20   1   3 2459113.84866489  1.000      36184.98789    52.3542  1.648    32.0057   1.4   1.4   5.0   5.0   216.773   177.463    -1.000    -1.000 0      56271.67915   124.9513  1.648   1.4   1.4   6.0   5.0    87.480    58.148    -1.000    -1.000 0      14397.17111    23.0009  1.648   1.4   1.4   5.0   5.0   220.432   158.598    30.770    30.781 0      18556.00000    30.0007  2.119   1.8   1.8   6.0   5.0   216.500   150.450   128.097   128.117 0       -1812.73875   198.273   192.963    87.480    58.148    -1.000    -1.000   1.4 200921_P07M02_0878.fits                              30124.64621812
     21   1   3 2459113.84866692  1.000      35210.50612    40.7859  1.772    24.3427   2.0   2.0   6.0   5.0   216.254   177.443    -1.000    -1.000 0      52142.28074    96.2887  1.884   1.6   1.6   9.0   5.0    87.173    57.471    -1.000    -1.000 0      23489.36861    27.4574 99.999   1.9   1.9   5.0   5.0   220.201   158.438    -1.000    -1.000 0      15619.59544    17.6822  1.648   1.4   1.4   7.0   5.0   215.978   150.021   258.195   258.783 0          29.48524   197.754   192.943    87.121    57.422    -1.000    -1.000   1.6 200921_P07M02_0879.fits                              30124.82211739
